,date,arroba,text,tweet_id,favorite,retweet
106,2019-05-10 21:06:03,i58imoveis,"$MGLU3 - MAGAZ LUIZA (MGLU-NM) - VM Posicao Individual (Cia,Controladas e Coligadas) https://t.co/T9pKrSxsF8",1126956588412096522,0,0
107,2019-05-16 23:02:27,leiamoneytimes,Marink Martins: Sobre a expansão de múltiplo da MGLU3 https://t.co/0w9YgTDC8m,1129160211644768257,4,0
108,2019-05-09 00:29:11,bitcoinincoins,Resultado Magazine Luiza (MGLU3) 1T19 – A Amazon Brasileir.. https://t.co/M512hKbDsP,1126282934917320704,0,0
109,2019-05-09 19:18:26,FilipeVillegas,"Ações do Varejo caem bloco, após divulgação de Vendas no Varejo (PMC) – Março

🔻Pão de Açúcar (PCAR4 -7,38% R$ 81,30)

🔻Magazine Luiza (MGLU3 -3,62% R$ 186,50)

🔻Carrefour (CRFB3 -3,16% R$ 20,53)

🔻B2W (BTOW3 -2,67% R$ 36,40) https://t.co/4ddthi91lD",1126567121255849985,4,0
110,2019-05-19 05:29:10,bitcoinincoins,"IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3 e BBAS3 https://t.co/XwTFGMmGTr",1129982307111038977,0,0
111,2019-05-10 21:40:04,i58imoveis,$MGLU3 - MAGAZ LUIZA (MGLU-NM) - Outros Comunicados ao Mercado - 10/05/19 (N) https://t.co/epj7S1AsXW,1126965149372485632,0,0
112,2019-05-16 13:49:22,RodrigoLeal92,@CannavaroFabyo MGLU3 ja ta me dando é desespero!,1129021021246431234,0,0
113,2019-05-08 23:29:31,InvestidorValor,@datonetto @bitencourtbas Será que VVAR3 e MGLU3 vão terminar assim também...?,1126267918218670080,4,0
114,2019-05-14 21:34:06,i58imoveis,$MGLU3 - MAGAZ LUIZA (MGLU-NM) - Dem. Financeiras Padroes Internacionais - 31/03/19 https://t.co/kEG5YLamDT,1128413200284655616,0,0
115,2019-05-11 18:39:20,SSQNS1,Vvar3 x mglu3 https://t.co/KT7LdYvulE,1127282053597339650,9,0
